Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
France,9/15/22,35048305,155684,,,33281,,53694.52926019976,,,,,250,FRA,2022/09/15,33,153044712,0
France,9/16/22,35076991,155712,,,28686,,53738.47664271535,,,,,250,FRA,2022/09/16,28,153044712,0
France,9/19/22,35138509,155783,,,61518,,53832.72314196914,,,,,250,FRA,2022/09/19,71,153044712,0
France,9/20/22,35190357,155831,,,51848,,53912.155056096875,,,,,250,FRA,2022/09/20,48,153044712,0
France,9/21/22,35228660,155864,,,38303,,53970.8358269431,,,,,250,FRA,2022/09/21,33,153044712,0
France,9/22/22,35267124,155894,,,38464,,54029.76325220558,,,,,250,FRA,2022/09/22,30,153044712,0
France,9/23/22,35304648,155927,,,37524,,54087.25058336068,,,,,250,FRA,2022/09/23,33,153044712,0
France,9/26/22,35381526,156000,,,76878,,54205.02883313526,,,,,250,FRA,2022/09/26,73,153044712,0
France,9/27/22,35456751,156049,,,75225,,54320.27466210183,,,,,250,FRA,2022/09/27,49,153044712,0
France,9/28/22,35508658,156085,,,51907,,54399.796965115034,,,,,250,FRA,2022/09/28,36,153044712,0
France,9/29/22,35560024,156118,,,51366,,54478.49044800899,,,,,250,FRA,2022/09/29,33,153044712,0
Gabon,9/2/22,48649,306,,,0,,2185.756750150962,,,,,266,GAB,2022/09/02,0,569829,0
Gabon,9/6/22,48655,306,,,6,,2186.0263248698852,,,,,266,GAB,2022/09/06,0,569829,0
Gabon,9/9/22,48668,306,,,13,,2186.6104034275527,,,,,266,GAB,2022/09/09,0,569829,0
Gabon,9/18/22,48682,306,,,14,,2187.2394111050407,,,,,266,GAB,2022/09/18,0,569829,0
Gabon,9/23/22,48691,306,,,9,,2187.6437731834258,,,,,266,GAB,2022/09/23,0,569829,0
Gabon,9/29/22,48691,306,,,0,,2187.6437731834258,,,,,266,GAB,2022/09/29,0,569829,0
Gambia,9/2/22,12311,371,,,0,,509.42125177517437,,,,,270,GMB,2022/09/02,0,815861,0
Gambia,9/13/22,12508,372,,,197,,517.5729849081213,,,,,270,GMB,2022/09/13,1,815861,0
Gambia,9/29/22,12508,372,,,0,,517.5729849081213,,,,,270,GMB,2022/09/29,0,815861,0
Georgia,9/2/22,1735682,16889,,,0,,43509.798391898075,,,,,268,GEO,2022/09/02,0,2921949,0
Georgia,9/12/22,1762206,16900,,,26524,,44174.69777585591,,,,,268,GEO,2022/09/12,11,2921949,0
Georgia,9/22/22,1780691,16900,,,18485,,44638.07679532735,,,,,268,GEO,2022/09/22,0,2921949,0
Georgia,9/29/22,1780691,16900,,,0,,44638.07679532735,,,,,268,GEO,2022/09/29,0,2921949,0
Germany,9/2/22,32247828,147762,,,29345,,38489.26903597103,,,,,276,DEU,2022/09/02,120,184752755,25173
Germany,9/5/22,32297537,147861,,,49709,,38548.599018582856,,,,,276,DEU,2022/09/05,99,184792532,16576
Germany,9/6/22,32344032,147981,,,46495,,38604.09294405987,,,,,276,DEU,2022/09/06,120,184820388,27856
Germany,9/7/22,32386089,148098,,,42057,,38654.28991198731,,,,,276,DEU,2022/09/07,117,184847934,27546
Germany,9/8/22,32422084,148217,,,35995,,38697.251603514254,,,,,276,DEU,2022/09/08,119,184847934,0
Germany,9/9/22,32452250,148299,,,30166,,38733.25611487977,,,,,276,DEU,2022/09/09,82,184914406,66472
Germany,9/12/22,32507180,148389,,,54930,,38798.81760163,,,,,276,DEU,2022/09/12,90,184942563,20525
Germany,9/13/22,32558479,148498,,,51299,,38860.04532252569,,,,,276,DEU,2022/09/13,109,184984850,42287
Germany,9/14/22,32604993,148728,,,46514,,38915.561925378424,,,,,276,DEU,2022/09/14,230,185032294,47444
Germany,9/15/22,32643742,148845,,,38749,,38961.81064283855,,,,,276,DEU,2022/09/15,117,185085591,53297
Germany,9/16/22,32680355,148933,,,36613,,39005.50994584941,,,,,276,DEU,2022/09/16,88,185130608,45017
Germany,9/17/22,32680356,148933,,,1,,39005.5111393955,,,,,276,DEU,2022/09/17,0,185130608,0
Germany,9/19/22,32740593,149079,,,60237,,39077.40677524793,,,,,276,DEU,2022/09/19,146,185178548,32851
Germany,9/20/22,32797308,149169,,,56715,,39145.09874176968,,,,,276,DEU,2022/09/20,90,185226682,48134
Germany,9/21/22,32854286,149275,,,56978,,39213.10461091322,,,,,276,DEU,2022/09/21,106,185281328,54646
Germany,9/22/22,32905086,149368,,,50800,,39273.736752309764,,,,,276,DEU,2022/09/22,93,185339573,58245
Germany,9/23/22,32952050,149458,,,46964,,39329.790450903216,,,,,276,DEU,2022/09/23,90,185381626,42053
Germany,9/26/22,33041332,149576,,,89282,,39436.35263295373,,,,,276,DEU,2022/09/26,118,185424361,42735
Germany,9/27/22,33137143,149714,,,95811,,39550.707477429,,,,,276,DEU,2022/09/27,138,185424361,0
Germany,9/28/22,33216006,149808,,,78863,,39644.83410276277,,,,,276,DEU,2022/09/28,94,185424361,0
Germany,9/29/22,33312373,149948,,,96367,,39759.85255886435,,,,,276,DEU,2022/09/29,140,185424361,0
Ghana,9/2/22,168580,1459,,,0,,542.5298438883086,,,,,288,GHA,2022/09/02,0,19883528,0
Ghana,9/10/22,168616,1459,,,36,,542.6457003029484,,,,,288,GHA,2022/09/10,0,18986179,0
Ghana,9/19/22,168813,1459,,,197,,543.2796923497274,,,,,288,GHA,2022/09/19,0,19055059,0
Ghana,9/26/22,169100,1459,,,287,,544.2033254331059,,,,,288,GHA,2022/09/26,0,19302116,0
Ghana,9/29/22,169100,1459,,,0,,544.2033254331059,,,,,288,GHA,2022/09/29,0,19340804,0
Greece,9/2/22,4762827,32552,,,0,,45695.110915647005,,,,,300,GRC,2022/09/02,0,21395009,0
Greece,9/6/22,4804982,32757,,,42155,,46099.5508419028,,,,,300,GRC,2022/09/06,205,21395009,0
Greece,9/13/22,4838811,32894,,,33829,,46424.11016500343,,,,,300,GRC,2022/09/13,137,21426857,0
Greece,9/20/22,4875215,33010,,,36404,,46773.374334744054,,,,,300,GRC,2022/09/20,116,21426857,0
Greece,9/27/22,4920192,33111,,,44977,,47204.88885409423,,,,,300,GRC,2022/09/27,101,21426857,0
Greece,9/29/22,4920192,33111,,,0,,47204.88885409423,,,,,300,GRC,2022/09/29,0,21448847,21990
Grenada,9/2/22,19346,236,,,0,,17193.540646468595,,,,,308,GRD,2022/09/02,0,90006,109
Grenada,9/6/22,19403,236,,,57,,17244.19875754317,,,,,308,GRD,2022/09/06,0,90006,0
Grenada,9/13/22,19473,236,,,70,,17306.41047289791,,,,,308,GRD,2022/09/13,0,90054,0
Grenada,9/20/22,19516,236,,,43,,17344.626240901536,,,,,308,GRD,2022/09/20,0,90138,0
Grenada,9/24/22,19536,237,,,20,,17362.401016717176,,,,,308,GRD,2022/09/24,1,90210,0
Grenada,9/29/22,19536,237,,,0,,17362.401016717176,,,,,308,GRD,2022/09/29,0,90210,0
Guatemala,9/2/22,1104536,19524,,,930,,6165.230494798183,,,,,320,GTM,2022/09/02,10,19411142,8210
Guatemala,9/3/22,1104842,19539,,,306,,6166.938506607131,,,,,320,GTM,2022/09/03,15,19414014,2872
Guatemala,9/4/22,1104909,19552,,,67,,6167.31248304896,,,,,320,GTM,2022/09/04,13,19416941,2927
Guatemala,9/5/22,1105036,19567,,,127,,6168.021363767052,,,,,320,GTM,2022/09/05,15,19419264,2323
Guatemala,9/6/22,1106153,19584,,,1117,,6174.256165043506,,,,,320,GTM,2022/09/06,17,19436625,17361
Guatemala,9/7/22,1107533,19603,,,1380,,6181.958963397586,,,,,320,GTM,2022/09/07,19,19455224,18599
Guatemala,9/8/22,1108779,19626,,,1246,,6188.913808868008,,,,,320,GTM,2022/09/08,23,19473335,18111
Guatemala,9/9/22,1109940,19644,,,1161,,6195.394206613723,,,,,320,GTM,2022/09/09,18,19486995,13660
Guatemala,9/10/22,1110973,19650,,,1033,,6201.160141903407,,,,,320,GTM,2022/09/10,6,19502249,15254
Guatemala,9/11/22,1111043,19665,,,70,,6201.550863559049,,,,,320,GTM,2022/09/11,15,19505157,2908
Guatemala,9/12/22,1111191,19679,,,148,,6202.376960773834,,,,,320,GTM,2022/09/12,14,19506931,1774
Guatemala,9/13/22,1112550,19684,,,1359,,6209.962542631221,,,,,320,GTM,2022/09/13,5,19524522,17591
Guatemala,9/14/22,1113871,19688,,,1321,,6217.336018446974,,,,,320,GTM,2022/09/14,4,19540720,16198
Guatemala,9/15/22,1114758,19698,,,887,,6222.287019997749,,,,,320,GTM,2022/09/15,10,19553871,13151
Guatemala,9/16/22,1114803,19702,,,45,,6222.538198204947,,,,,320,GTM,2022/09/16,4,19554766,895
Guatemala,9/17/22,1114913,19706,,,110,,6223.152189378098,,,,,320,GTM,2022/09/17,4,19556618,1852
Guatemala,9/18/22,1114951,19714,,,38,,6223.364295419732,,,,,320,GTM,2022/09/18,8,19558259,1641
Guatemala,9/19/22,1114991,19722,,,40,,6223.587564937241,,,,,320,GTM,2022/09/19,8,19559571,1312
Guatemala,9/20/22,1116046,19732,,,1055,,6229.476298461555,,,,,320,GTM,2022/09/20,10,19573767,14196
Guatemala,9/21/22,1117364,19737,,,1318,,6236.833029063496,,,,,320,GTM,2022/09/21,5,19587958,14191
Guatemala,9/22/22,1118292,19745,,,928,,6242.012881869717,,,,,320,GTM,2022/09/22,8,19587958,0
Guatemala,9/23/22,1119277,19748,,,985,,6247.510893738389,,,,,320,GTM,2022/09/23,3,19602417,14459
Guatemala,9/24/22,1119984,19757,,,707,,6251.457182460371,,,,,320,GTM,2022/09/24,9,19602417,0
Guatemala,9/25/22,1120141,19765,,,157,,6252.333515316596,,,,,320,GTM,2022/09/25,8,19602417,0
Guatemala,9/26/22,1120199,19772,,,58,,6252.657256116985,,,,,320,GTM,2022/09/26,7,19602417,0
Guatemala,9/27/22,1121231,19775,,,1032,,6258.4176096687315,,,,,320,GTM,2022/09/27,3,19602417,0
Guatemala,9/28/22,1122517,19779,,,1286,,6265.595724656663,,,,,320,GTM,2022/09/28,4,19602417,0
Guatemala,9/29/22,1123465,19789,,,948,,6270.88721222164,,,,,320,GTM,2022/09/29,10,19602417,0
Guinea,9/2/22,37470,447,,,0,,285.3163287745667,,,,,324,GIN,2022/09/02,0,6299160,0
Guinea,9/7/22,37652,449,,,182,,286.7021726986919,,,,,324,GIN,2022/09/07,2,6299160,0
Guinea,9/29/22,37652,449,,,0,,286.7021726986919,,,,,324,GIN,2022/09/29,0,6299160,0
Guinea-Bissau,9/2/22,8796,175,,,305,,446.95167373137576,,,,,624,GNB,2022/09/02,0,592533,0
Guinea-Bissau,9/29/22,8796,175,,,0,,446.95167373137576,,,,,624,GNB,2022/09/29,0,673091,0
Guyana,9/2/22,71076,1279,,,14,,9036.321496543807,,,,,328,GUY,2022/09/02,1,1017969,0
Guyana,9/3/22,71085,1279,,,9,,9037.46572094401,,,,,328,GUY,2022/09/03,0,1017969,0
Guyana,9/4/22,71100,1279,,,15,,9039.372761611017,,,,,328,GUY,2022/09/04,0,1017969,0
Guyana,9/5/22,71102,1279,,,2,,9039.627033699951,,,,,328,GUY,2022/09/05,0,1017969,0
Guyana,9/6/22,71114,1279,,,12,,9041.152666233556,,,,,328,GUY,2022/09/06,0,1017969,0
Guyana,9/7/22,71133,1279,,,19,,9043.568251078432,,,,,328,GUY,2022/09/07,0,1017969,0
Guyana,9/8/22,71150,1279,,,17,,9045.729563834373,,,,,328,GUY,2022/09/08,0,1017969,0
Guyana,9/9/22,71174,1279,,,24,,9048.780828901583,,,,,328,GUY,2022/09/09,0,1017969,0
Guyana,9/10/22,71186,1279,,,12,,9050.306461435188,,,,,328,GUY,2022/09/10,0,1017969,0
Guyana,9/11/22,71191,1279,,,5,,9050.942141657524,,,,,328,GUY,2022/09/11,0,1017969,0
Guyana,9/12/22,71192,1279,,,1,,9051.06927770199,,,,,328,GUY,2022/09/12,0,1017969,0
Guyana,9/13/22,71209,1279,,,17,,9053.230590457932,,,,,328,GUY,2022/09/13,0,1017969,0
Guyana,9/14/22,71222,1280,,,13,,9054.883359036005,,,,,328,GUY,2022/09/14,1,1017969,0
Guyana,9/15/22,71239,1280,,,17,,9057.044671791944,,,,,328,GUY,2022/09/15,0,1017969,0
Guyana,9/16/22,71243,1281,,,4,,9057.553215969812,,,,,328,GUY,2022/09/16,1,1017969,0
Guyana,9/17/22,71251,1281,,,8,,9058.570304325549,,,,,328,GUY,2022/09/17,0,1017969,0
Guyana,9/18/22,71256,1281,,,5,,9059.205984547885,,,,,328,GUY,2022/09/18,0,1017969,0
Guyana,9/19/22,71263,1281,,,7,,9060.095936859156,,,,,328,GUY,2022/09/19,0,1017969,0
Guyana,9/20/22,71280,1281,,,17,,9062.257249615095,,,,,328,GUY,2022/09/20,0,1017969,0
Guyana,9/21/22,71287,1281,,,7,,9063.147201926366,,,,,328,GUY,2022/09/21,0,1017969,0
Guyana,9/22/22,71304,1281,,,17,,9065.308514682307,,,,,328,GUY,2022/09/22,0,1017969,0
Guyana,9/23/22,71311,1281,,,7,,9066.198466993575,,,,,328,GUY,2022/09/23,0,1017969,0
Guyana,9/24/22,71312,1281,,,1,,9066.325603038043,,,,,328,GUY,2022/09/24,0,1017969,0
Guyana,9/25/22,71315,1281,,,3,,9066.707011171444,,,,,328,GUY,2022/09/25,0,1017969,0
Guyana,9/27/22,71322,1281,,,7,,9067.596963482714,,,,,328,GUY,2022/09/27,0,1017969,0
Guyana,9/28/22,71331,1281,,,9,,9068.741187882917,,,,,328,GUY,2022/09/28,0,1017969,0
Guyana,9/29/22,71336,1281,,,5,,9069.376868105253,,,,,328,GUY,2022/09/29,0,1017969,0
Haiti,9/2/22,33551,841,,,0,,294.2416391165016,,,,,332,HTI,2022/09/02,0,362130,0
Haiti,9/9/22,33658,851,,,107,,295.1800271045039,,,,,332,HTI,2022/09/09,10,362130,0
Haiti,9/12/22,33702,857,,,44,,295.56590627714036,,,,,332,HTI,2022/09/12,6,468505,106375
Haiti,9/15/22,33721,857,,,19,,295.73253591986975,,,,,332,HTI,2022/09/15,0,468505,0
Haiti,9/22/22,33733,857,,,12,,295.8377756942251,,,,,332,HTI,2022/09/22,0,470964,0
Haiti,9/29/22,33733,857,,,0,,295.8377756942251,,,,,332,HTI,2022/09/29,0,470964,0
Holy See,9/2/22,29,0,,,0,,3584.672435105068,,,,,336,VAT,2022/09/02,0,,
Holy See,9/29/22,29,0,,,0,,3584.672435105068,,,,,336,VAT,2022/09/29,0,,
Honduras,9/2/22,454779,10989,,,587,,4591.590096246111,,,,,340,HND,2022/09/02,15,15242548,64592
Honduras,9/9/22,455011,10989,,,232,,4593.932440334842,,,,,340,HND,2022/09/09,0,15479847,237299
Honduras,9/13/22,455669,10989,,,658,,4600.575812793399,,,,,340,HND,2022/09/13,0,15479847,0
Honduras,9/16/22,455836,10992,,,167,,4602.261896684856,,,,,340,HND,2022/09/16,3,15479847,0
Honduras,9/20/22,456035,10992,,,199,,4604.271062519587,,,,,340,HND,2022/09/20,0,15527895,0
Honduras,9/22/22,456106,10992,,,71,,4604.9879005812245,,,,,340,HND,2022/09/22,0,15527895,0
Honduras,9/25/22,456336,10992,,,230,,4607.310052048501,,,,,340,HND,2022/09/25,0,15596031,0
Honduras,9/26/22,456391,10993,,,55,,4607.865349138502,,,,,340,HND,2022/09/26,1,15596031,0
Honduras,9/29/22,456391,10993,,,0,,4607.865349138502,,,,,340,HND,2022/09/29,0,15596031,0
Hungary,9/2/22,2048547,47291,,,0,,21205.722359955904,,,,,348,HUN,2022/09/02,0,16530488,0
Hungary,9/7/22,2058847,47367,,,10300,,21312.343755661026,,,,,348,HUN,2022/09/07,76,16530488,0
Hungary,9/14/22,2070443,47409,,,11596,,21432.380814359727,,,,,348,HUN,2022/09/14,42,16530488,0
Hungary,9/21/22,2082750,47457,,,12307,,21559.777854839627,,,,,348,HUN,2022/09/21,48,16530488,0
Hungary,9/28/22,2094142,47503,,,11392,,21677.70318880786,,,,,348,HUN,2022/09/28,46,16530488,0
Hungary,9/29/22,2094142,47503,,,0,,21677.70318880786,,,,,348,HUN,2022/09/29,0,16530488,0
Iceland,9/2/22,204717,213,,,0,,59990.32967032967,,,,,352,ISL,2022/09/02,0,838276,0
Iceland,9/6/22,205009,213,,,292,,60075.89743589744,,,,,352,ISL,2022/09/06,0,838978,702
Iceland,9/13/22,205284,213,,,275,,60156.48351648352,,,,,352,ISL,2022/09/13,0,839598,620
Iceland,9/20/22,205454,213,,,170,,60206.30036630037,,,,,352,ISL,2022/09/20,0,840329,731
Iceland,9/27/22,205637,213,,,183,,60259.92673992674,,,,,352,ISL,2022/09/27,0,840329,0
Iceland,9/29/22,205637,213,,,0,,60259.92673992674,,,,,352,ISL,2022/09/29,0,828071,3947
India,9/2/22,44449726,527965,,,7219,,3220.984402886517,,,,,356,IND,2022/09/02,33,2131113822,2988363
India,9/3/22,44456535,527991,,,6809,,3221.4778071158084,,,,,356,IND,2022/09/03,26,2133660962,2547140
India,9/4/22,44462445,528007,,,5910,,3221.9060666245637,,,,,356,IND,2022/09/04,16,2136257682,2596720
India,9/5/22,44466862,528030,,,4417,,3222.226138071293,,,,,356,IND,2022/09/05,23,2138193244,1935562
India,9/6/22,44469661,528057,,,2799,,3222.4289635137643,,,,,356,IND,2022/09/06,27,2140747899,2554655
India,9/7/22,44478636,528090,,,8975,,3223.079323766062,,,,,356,IND,2022/09/07,33,2144108182,3360283
India,9/8/22,44484729,528121,,,6093,,3223.5208441022455,,,,,356,IND,2022/09/08,31,2146661467,2553285
India,9/9/22,44490283,528139,,,5554,,3223.9233065915223,,,,,356,IND,2022/09/09,18,2148669387,2007920
India,9/10/22,44495359,528150,,,5076,,3224.2911315097017,,,,,356,IND,2022/09/10,11,2151063160,2393773
India,9/11/22,44500580,528165,,,5221,,3224.669463640871,,,,,356,IND,2022/09/11,15,2153603795,2540635
India,9/12/22,44502363,528185,,,1783,,3224.798666128876,,,,,356,IND,2022/09/12,20,2155710427,2106632
India,9/13/22,44510057,528216,,,7694,,3225.356200589174,,,,,356,IND,2022/09/13,31,2158118816,2408389
India,9/14/22,44516479,528250,,,6422,,3225.821561429314,,,,,356,IND,2022/09/14,34,2160711541,2592725
India,9/15/22,44522777,528273,,,6298,,3226.2779367907588,,,,,356,IND,2022/09/15,23,2162775171,2063630
India,9/16/22,44528524,528302,,,5747,,3226.694384742843,,,,,356,IND,2022/09/16,29,2164831273,2056102
India,9/17/22,44534188,528337,,,5664,,3227.104818221284,,,,,356,IND,2022/09/17,35,2166399219,1567946
India,9/18/22,44539046,528355,,,4858,,3227.45684608821,,,,,356,IND,2022/09/18,18,2167599352,1200133
India,9/19/22,44543089,528370,,,4043,,3227.74981617178,,,,,356,IND,2022/09/19,15,2168922596,1323244
India,9/20/22,44545011,528403,,,1922,,3227.8890910915475,,,,,356,IND,2022/09/20,33,2170276956,1354360
India,9/21/22,44553042,528429,,,8031,,3228.4710457641045,,,,,356,IND,2022/09/21,26,2171102674,825718
India,9/22/22,44558425,528449,,,5383,,3228.861116988407,,,,,356,IND,2022/09/22,20,2171102674,0
India,9/23/22,44563337,528487,,,4912,,3229.2170578863775,,,,,356,IND,2022/09/23,38,2171102674,0
India,9/24/22,44568114,528510,,,4777,,3229.563216206737,,,,,356,IND,2022/09/24,23,2171102674,0
India,9/25/22,44572243,528530,,,4129,,3229.8624181545624,,,,,356,IND,2022/09/25,20,2171102674,0
India,9/26/22,44575473,528562,,,3230,,3230.0964753818516,,,,,356,IND,2022/09/26,32,2171102674,0
India,9/27/22,44579088,528584,,,3615,,3230.358431071217,,,,,356,IND,2022/09/27,22,2171076372,
India,9/28/22,44583360,528611,,,4272,,3230.667995304957,,,,,356,IND,2022/09/28,27,0,
India,9/29/22,44587307,528629,,,3947,,3230.954008888892,,,,,356,IND,2022/09/29,18,0,0
Indonesia,9/2/22,6366518,157608,,,3616,,2327.5934914593718,,,,,360,IDN,2022/09/02,17,401308016,0
Indonesia,9/3/22,6369778,157631,,,3260,,2328.785344648534,,,,,360,IDN,2022/09/03,23,401308016,0
Indonesia,9/4/22,6372542,157647,,,2764,,2329.7958606653574,,,,,360,IDN,2022/09/04,16,401308016,0
Indonesia,9/5/22,6374882,157668,,,2340,,2330.6513626477617,,,,,360,IDN,2022/09/05,21,401308016,0
Indonesia,9/6/22,6378489,157696,,,3607,,2331.9700787377337,,,,,360,IDN,2022/09/06,28,401308016,0
Indonesia,9/7/22,6382002,157717,,,3513,,2333.254428508754,,,,,360,IDN,2022/09/07,21,401308016,0
Indonesia,9/8/22,6385140,157729,,,3138,,2334.401678603107,,,,,360,IDN,2022/09/08,12,401308016,0
Indonesia,9/9/22,6387944,157741,,,2804,,2335.426818585441,,,,,360,IDN,2022/09/09,12,401308016,0
Indonesia,9/10/22,6390553,157757,,,2609,,2336.3806667359086,,,,,360,IDN,2022/09/10,16,401308016,0
Indonesia,9/11/22,6392492,157770,,,1939,,2337.0895634640638,,,,,360,IDN,2022/09/11,13,401308016,0
Indonesia,9/12/22,6394340,157787,,,1848,,2337.7651906706806,,,,,360,IDN,2022/09/12,17,401308016,0
Indonesia,9/13/22,6397236,157807,,,2896,,2338.823965773691,,,,,360,IDN,2022/09/13,20,401308016,0
Indonesia,9/14/22,6400035,157828,,,2799,,2339.8472777603365,,,,,360,IDN,2022/09/14,21,401308016,0
Indonesia,9/15/22,6402686,157849,,,2651,,2340.8164810745907,,,,,360,IDN,2022/09/15,21,401308016,0
Indonesia,9/16/22,6405044,157876,,,2358,,2341.6785638414754,,,,,360,IDN,2022/09/16,27,401308016,0
Indonesia,9/17/22,6407123,157884,,,2079,,2342.4386444489196,,,,,360,IDN,2022/09/17,8,401308016,0
Indonesia,9/18/22,6408806,157892,,,1683,,2343.0539477978027,,,,,360,IDN,2022/09/18,8,401308016,0
Indonesia,9/19/22,6410426,157915,,,1620,,2343.646218401006,,,,,360,IDN,2022/09/19,23,401308016,0
Indonesia,9/20/22,6412944,157930,,,2518,,2344.5667970299355,,,,,360,IDN,2022/09/20,15,401308016,0
Indonesia,9/21/22,6415328,157948,,,2384,,2345.4383853744025,,,,,360,IDN,2022/09/21,18,401308016,0
Indonesia,9/22/22,6417490,157966,,,2162,,2346.2288107102822,,,,,360,IDN,2022/09/22,18,401308016,0
Indonesia,9/23/22,6419394,157986,,,1904,,2346.924911468615,,,,,360,IDN,2022/09/23,20,401308016,0
Indonesia,9/24/22,6421118,157998,,,1724,,2347.555204382147,,,,,360,IDN,2022/09/24,12,401308016,0
Indonesia,9/25/22,6422529,158014,,,1411,,2348.0710647655546,,,,,360,IDN,2022/09/25,16,401308016,0
Indonesia,9/26/22,6423873,158036,,,1344,,2348.5624300067307,,,,,360,IDN,2022/09/26,22,401308016,0
Indonesia,9/27/22,6425849,158057,,,1976,,2349.2848539029833,,,,,360,IDN,2022/09/27,21,401308016,0
Indonesia,9/28/22,6427764,158076,,,1915,,2349.9849762518315,,,,,360,IDN,2022/09/28,19,0,
Indonesia,9/29/22,6429767,158093,,,2003,,2350.7172713248046,,,,,360,IDN,2022/09/29,17,0,0
Iran,9/2/22,7531392,143917,,,1067,,8966.695098813825,,,,,364,IRN,2022/09/02,23,153299262,0
Iran,9/3/22,7531924,143947,,,532,,8967.328485283759,,,,,364,IRN,2022/09/03,30,153299262,0
Iran,9/4/22,7533087,143995,,,1163,,8968.713125254686,,,,,364,IRN,2022/09/04,48,153299262,0
Iran,9/5/22,7534182,144019,,,1095,,8970.016806052765,,,,,364,IRN,2022/09/05,24,153666785,367523
Iran,9/6/22,7535272,144048,,,1090,,8971.314533970486,,,,,364,IRN,2022/09/06,29,153956137,289352
Iran,9/7/22,7536217,144085,,,945,,8972.43962835787,,,,,364,IRN,2022/09/07,37,153956137,0
Iran,9/8/22,7537081,144108,,,864,,8973.468286083476,,,,,364,IRN,2022/09/08,23,153956137,0
Iran,9/9/22,7537781,144135,,,700,,8974.30168933339,,,,,364,IRN,2022/09/09,27,153956137,0
Iran,9/10/22,7538125,144154,,,344,,8974.711247501918,,,,,364,IRN,2022/09/10,19,153956137,0
Iran,9/11/22,7538821,144178,,,696,,8975.539888447547,,,,,364,IRN,2022/09/11,24,153956137,0
Iran,9/12/22,7539698,144199,,,877,,8976.58402366208,,,,,364,IRN,2022/09/12,21,153956137,0
Iran,9/13/22,7540316,144221,,,618,,8977.319799674147,,,,,364,IRN,2022/09/13,22,153956137,0
Iran,9/14/22,7540962,144243,,,646,,8978.088911816209,,,,,364,IRN,2022/09/14,22,153956137,0
Iran,9/15/22,7541586,144258,,,624,,8978.831831284702,,,,,364,IRN,2022/09/15,15,153956137,0
Iran,9/16/22,7542230,144273,,,644,,8979.598562274623,,,,,364,IRN,2022/09/16,15,153956137,0
Iran,9/17/22,7542533,144287,,,303,,8979.959306824228,,,,,364,IRN,2022/09/17,14,153956137,0
Iran,9/18/22,7542822,144301,,,289,,8980.303383308836,,,,,364,IRN,2022/09/18,14,153956137,0
Iran,9/19/22,7543548,144319,,,726,,8981.167741536603,,,,,364,IRN,2022/09/19,18,153956137,0
Iran,9/20/22,7544540,144344,,,992,,8982.348792999337,,,,,364,IRN,2022/09/20,25,154329909,373772
Iran,9/21/22,7545351,144358,,,811,,8983.314350193165,,,,,364,IRN,2022/09/21,14,154329909,0
Iran,9/22/22,7545855,144364,,,504,,8983.914400533102,,,,,364,IRN,2022/09/22,6,154329909,0
Iran,9/23/22,7546276,144367,,,421,,8984.415633059121,,,,,364,IRN,2022/09/23,3,154329909,0
Iran,9/24/22,7546673,144382,,,397,,8984.88829175943,,,,,364,IRN,2022/09/24,15,154329909,0
Iran,9/25/22,7547089,144394,,,416,,8985.383571405091,,,,,364,IRN,2022/09/25,12,154329909,0
Iran,9/26/22,7547397,144402,,,308,,8985.750268835054,,,,,364,IRN,2022/09/26,8,154329909,0
Iran,9/27/22,7547706,144409,,,309,,8986.118156841087,,,,,364,IRN,2022/09/27,7,154418093,88184
Iran,9/28/22,7547968,144416,,,262,,8986.430087771769,,,,,364,IRN,2022/09/28,7,154418093,0
Iran,9/29/22,7548320,144421,,,352,,8986.849170548867,,,,,364,IRN,2022/09/29,5,154418093,0
Iraq,9/2/22,2457871,25346,,,0,,6110.686348882863,,,,,368,IRQ,2022/09/02,0,19097435,0
Iraq,9/5/22,2458509,25348,,,638,,6112.272525655601,,,,,368,IRQ,2022/09/05,2,19146869,49434
Iraq,9/19/22,2459178,25352,,,669,,6113.935773713535,,,,,368,IRQ,2022/09/19,4,19165091,0
Iraq,9/20/22,2459249,25352,,,71,,6114.112291818338,,,,,368,IRQ,2022/09/20,0,19181396,16305
Iraq,9/26/22,2459505,25352,,,256,,6114.748751463826,,,,,368,IRQ,2022/09/26,0,19181396,0
Iraq,9/27/22,2459982,25355,,,477,,6115.934654787645,,,,,368,IRQ,2022/09/27,3,19264920,83524
Iraq,9/29/22,2459982,25355,,,0,,6115.934654787645,,,,,368,IRQ,2022/09/29,0,19264920,0
Ireland,9/2/22,1656956,7839,,,0,,33556.59083526334,,,,,372,IRL,2022/09/02,0,11473802,0
Ireland,9/7/22,1659034,7870,,,2078,,33598.67438833034,,,,,372,IRL,2022/09/07,31,11473802,0
Ireland,9/14/22,1660635,7901,,,1601,,33631.09776102536,,,,,372,IRL,2022/09/14,31,11561455,0
Ireland,9/21/22,1662008,7922,,,1373,,33658.90368901429,,,,,372,IRL,2022/09/21,21,11561455,0
Ireland,9/28/22,1663653,7942,,,1645,,33692.21814752979,,,,,372,IRL,2022/09/28,20,11561455,0
Ireland,9/29/22,1663653,7942,,,0,,33692.21814752979,,,,,372,IRL,2022/09/29,0,11561455,0
